,Close,Oil Close,Gold Close,daily_increase
2015-05-16,236.185,59.73,$1373.50,13783.333333333954
2015-05-17,236.796,59.73,$1373.50,13783.333333333954
2015-05-18,232.98,59.44,$1375.80,13570.833333333954
2015-05-19,231.936,57.3,$1354.90,13570.833333333954
2015-05-20,233.959,58.96,$1356.90,13570.833333333954
2015-05-21,235.349,60.18,$1352.30,13570.833333333954
2015-05-22,240.463,58.88,$1352.20,13426.041666666046
2015-05-23,238.916,58.88,$1352.20,13426.041666666046
2015-05-24,240.95,58.88,$1352.20,13426.041666666046
2015-05-25,237.096,58.88,$1352.20,13426.041666666046
2015-05-26,237.249,57.29,$1335.10,13475.0
2015-05-27,237.277,57.51,$1333.80,13475.0
2015-05-28,237.397,57.69,$1336.30,13475.0
2015-05-29,237.115,60.25,$1337.60,13475.0
2015-05-30,233.495,60.25,$1337.60,13481.25
2015-05-31,229.968,60.25,$1337.60,13481.25
2015-06-01,222.926,60.24,$1336.50,13481.25
2015-06-02,225.827,61.3,$1342.20,13481.25
2015-06-03,225.8,59.67,$1332.70,13237.5
2015-06-04,224.273,58.0,$1323.00,13237.5
2015-06-05,224.97,59.11,$1315.90,13237.5
2015-06-06,225.616,59.11,$1315.90,13589.583333333954
2015-06-07,223.39,59.11,$1315.90,13589.583333333954
2015-06-08,228.536,58.15,$1321.40,13589.583333333954
2015-06-09,229.103,60.15,$1325.40,13589.583333333954
2015-06-10,228.839,61.36,$1334.40,13591.666666666046
2015-06-11,229.689,60.74,$1328.20,13591.666666666046
2015-06-12,230.057,59.96,$1327.00,13591.666666666046
2015-06-13,232.297,59.96,$1327.00,13614.583333333954
2015-06-14,233.554,59.96,$1327.00,13614.583333333954
2015-06-15,236.861,59.53,$1333.60,13614.583333333954
2015-06-16,250.431,60.01,$1328.70,13614.583333333954
2015-06-17,248.922,59.89,$1324.60,13735.416666666046
2015-06-18,248.873,60.41,$1349.80,13735.416666666046
2015-06-19,244.519,59.62,$1349.70,13735.416666666046
2015-06-20,245.23,59.62,$1349.70,13735.416666666046
2015-06-21,243.946,59.62,$1349.70,13393.75
2015-06-22,246.998,60.01,$1331.90,13393.75
2015-06-23,244.346,61.05,$1324.40,13393.75
2015-06-24,240.525,60.01,$1320.70,13393.75
2015-06-25,242.694,59.59,$1319.60,13556.25
2015-06-26,243.599,59.41,$1321.00,13556.25
2015-06-27,251.083,59.41,$1321.00,13556.25
2015-06-28,248.987,59.41,$1321.00,13556.25
2015-06-29,257.022,58.34,$1326.80,13600.0
2015-06-30,263.107,59.48,$1319.60,13600.0
2015-07-01,258.651,56.94,$1317.10,13600.0
2015-07-02,255.499,56.93,$1311.30,13345.833333333954
2015-07-03,256.212,56.93,$1311.30,13345.833333333954
2015-07-04,260.974,56.93,$1311.30,13345.833333333954
2015-07-05,271.818,56.93,$1311.30,13345.833333333954
2015-07-06,269.045,52.48,$1321.00,13529.166666666046
2015-07-07,266.683,52.33,$1300.40,13529.166666666046
2015-07-08,270.596,51.61,$1311.30,13529.166666666046
2015-07-09,269.46,52.76,$1307.00,13387.5
2015-07-10,285.113,52.74,$1305.70,13387.5
2015-07-11,293.156,52.74,$1305.70,13387.5
2015-07-12,311.024,52.74,$1305.70,13387.5
2015-07-13,292.307,52.19,$1303.20,13398.958333333954
2015-07-14,287.76,53.05,$1301.30,13398.958333333954
2015-07-15,286.083,51.4,$1295.20,13398.958333333954
2015-07-16,278.088,50.9,$1291.70,13398.958333333954
2015-07-17,279.544,50.88,$1279.70,13169.791666666046
2015-07-18,274.724,50.88,$1279.70,13169.791666666046
2015-07-19,273.469,50.88,$1279.70,13169.791666666046
2015-07-20,278.4,50.11,$1254.60,13327.083333333954
2015-07-21,276.232,50.59,$1251.30,13327.083333333954
2015-07-22,277.259,49.27,$1239.30,13327.083333333954
2015-07-23,276.06,48.11,$1241.90,13327.083333333954
2015-07-24,288.404,47.98,$1233.30,13644.791666666046
2015-07-25,288.756,47.98,$1233.30,13644.791666666046
2015-07-26,292.627,47.98,$1233.30,13644.791666666046
2015-07-27,293.647,47.17,$1244.20,13644.791666666046
2015-07-28,294.411,47.97,$1244.00,14018.75
2015-07-29,289.591,48.77,$1240.40,14018.75
2015-07-30,287.861,48.53,$1236.20,14018.75
2015-07-31,284.501,47.11,$1242.70,13345.833333333954
2015-08-01,282.013,47.11,$1242.70,13345.833333333954
2015-08-02,282.624,47.11,$1242.70,13345.833333333954
2015-08-03,281.63,45.25,$1237.20,13345.833333333954
2015-08-04,285.295,45.75,$1238.50,13484.375
2015-08-05,281.866,45.13,$1233.40,13484.375
2015-08-06,278.663,44.69,$1237.90,13484.375
2015-08-07,279.406,43.87,$1241.90,13484.375
2015-08-08,260.769,43.87,$1241.90,13394.791666666046
2015-08-09,265.024,43.87,$1241.90,13394.791666666046
2015-08-10,264.404,44.94,$1251.90,13394.791666666046
2015-08-11,270.288,43.11,$1255.50,13471.875
2015-08-12,266.358,43.22,$1271.40,13471.875
2015-08-13,263.978,42.27,$1263.40,13471.875
2015-08-14,265.781,42.45,$1260.50,13471.875
2015-08-15,261.495,42.45,$1260.50,13256.25
2015-08-16,258.514,42.45,$1260.50,13256.25
2015-08-17,257.953,41.93,$1266.20,13256.25
2015-08-18,213.158,42.58,$1264.70,13256.25
2015-08-19,226.722,40.75,$1275.70,13528.125
2015-08-20,235.415,41.0,$1301.00,13528.125
2015-08-21,232.759,40.45,$1307.40,13528.125
2015-08-22,230.484,40.45,$1307.40,13536.458333333954
2015-08-23,228.383,40.45,$1307.40,13536.458333333954
2015-08-24,211.394,38.22,$1301.40,13536.458333333954
2015-08-25,221.676,39.15,$1286.10,13536.458333333954
2015-08-26,225.817,38.5,$1272.40,13402.083333332092
2015-08-27,224.557,42.47,$1270.40,13402.083333332092
2015-08-28,231.477,45.29,$1281.80,13402.083333332092
2015-08-29,229.794,45.29,$1281.80,13402.083333332092
2015-08-30,228.479,45.29,$1281.80,13710.416666667908
2015-08-31,230.18,49.2,$1280.30,13710.416666667908
2015-09-01,228.046,45.38,$1287.60,13710.416666667908
2015-09-02,229.229,46.3,$1281.40,13770.833333332092
2015-09-03,227.057,46.75,$1272.30,13770.833333332092
2015-09-04,230.39,46.02,$1269.20,13770.833333332092
2015-09-05,235.046,46.02,$1269.20,13770.833333332092
2015-09-06,239.945,46.02,$1269.20,13493.75
2015-09-07,240.091,46.02,$1269.20,13493.75
2015-09-08,243.618,45.92,$1268.80,13493.75
2015-09-09,238.105,44.13,$1249.80,13502.083333333954
2015-09-10,238.596,45.85,$1257.10,13502.083333333954
2015-09-11,240.17,44.75,$1251.10,13502.083333333954
2015-09-12,235.184,44.75,$1251.10,13502.083333333954
2015-09-13,230.809,44.75,$1251.10,13606.25
2015-09-14,230.656,44.07,$1255.50,13606.25
2015-09-15,230.381,44.58,$1250.40,13606.25
2015-09-16,229.063,47.12,$1266.80,13606.25
2015-09-17,229.81,46.93,$1264.80,13290.625
2015-09-18,233.025,44.71,$1285.60,13290.625
2015-09-19,231.487,44.71,$1285.60,13290.625
2015-09-20,231.151,44.71,$1285.60,13534.375
2015-09-21,226.888,46.67,$1280.60,13534.375
2015-09-22,230.586,46.17,$1272.60,13534.375
2015-09-23,230.3,44.53,$1279.30,13534.375
2015-09-24,234.536,44.94,$1301.60,13389.583333333954
2015-09-25,235.208,45.55,$1293.40,13389.583333333954
2015-09-26,234.384,45.55,$1293.40,13389.583333333954
2015-09-27,232.748,45.55,$1293.40,13389.583333333954
2015-09-28,239.167,44.4,$1279.50,13736.458333332092
2015-09-29,236.549,45.24,$1274.60,13736.458333332092
2015-09-30,236.083,45.06,$1263.00,13736.458333332092
2015-10-01,237.551,44.75,$1261.50,13718.75
2015-10-02,237.319,45.54,$1284.40,13718.75
2015-10-03,238.795,45.54,$1284.40,13718.75
2015-10-04,238.199,45.54,$1284.40,13718.75
2015-10-05,240.24,46.28,$1285.40,13294.791666667908
2015-10-06,246.044,48.53,$1294.20,13294.791666667908
2015-10-07,242.881,47.86,$1296.50,13294.791666667908
2015-10-08,242.402,49.46,$1292.10,13294.791666667908
2015-10-09,243.952,49.67,$1303.70,13463.541666666046
2015-10-10,244.885,49.67,$1303.70,13463.541666666046
2015-10-11,247.128,49.67,$1303.70,13463.541666666046
2015-10-12,245.323,47.09,$1312.30,13463.541666666046
2015-10-13,249.332,46.7,$1313.20,13445.833333333954
2015-10-14,252.077,46.63,$1327.60,13445.833333333954
2015-10-15,254.381,46.38,$1335.30,13445.833333333954
2015-10-16,262.606,47.3,$1330.90,13377.083333332092
2015-10-17,271.089,47.3,$1330.90,13377.083333332092
2015-10-18,261.688,47.3,$1330.90,13377.083333332092
2015-10-19,263.468,45.91,$1320.60,13377.083333332092
2015-10-20,269.461,45.84,$1325.30,13531.25
2015-10-21,266.32,45.22,$1314.90,13531.25
2015-10-22,273.877,44.9,$1313.90,13531.25
2015-10-23,276.519,43.91,$1310.60,13531.25
2015-10-24,281.706,43.91,$1310.60,13636.458333333954
2015-10-25,283.117,43.91,$1310.60,13636.458333333954
2015-10-26,285.288,43.19,$1314.00,13636.458333333954
2015-10-27,293.742,43.21,$1313.60,13598.958333333954
2015-10-28,304.859,45.93,$1323.90,13598.958333333954
2015-10-29,313.812,46.02,$1295.10,13598.958333333954
2015-10-30,328.017,46.6,$1289.20,13598.958333333954
2015-10-31,314.036,46.6,$1289.20,13276.041666666046
2015-11-01,325.732,46.6,$1289.20,13276.041666666046
2015-11-02,360.628,46.12,$1283.70,13276.041666666046
2015-11-03,401.146,47.88,$1261.90,13456.25
2015-11-04,408.892,46.32,$1254.00,13456.25
2015-11-05,387.637,45.27,$1252.00,13456.25
2015-11-06,373.859,44.32,$1235.50,13456.25
2015-11-07,386.924,44.32,$1235.50,13503.125
2015-11-08,372.318,44.32,$1235.50,13503.125
2015-11-09,381.337,43.87,$1235.90,13503.125
2015-11-10,336.634,44.23,$1236.30,13307.291666666046
2015-11-11,310.995,42.95,$1232.70,13307.291666666046
2015-11-12,338.853,41.74,$1228.80,13307.291666666046
2015-11-13,336.248,40.69,$1228.70,13307.291666666046
2015-11-14,332.782,40.69,$1228.70,13227.083333333954
2015-11-15,320.231,40.69,$1228.70,13227.083333333954
2015-11-16,330.709,41.68,$1231.40,13227.083333333954
2015-11-17,335.036,40.73,$1216.40,13673.958333333954
2015-11-18,334.331,40.75,$1216.50,13673.958333333954
2015-11-19,326.053,40.55,$1225.70,13673.958333333954
2015-11-20,322.161,39.39,$1224.10,13673.958333333954
2015-11-21,326.648,39.39,$1224.10,13734.375
2015-11-22,324.223,39.39,$1224.10,13734.375
2015-11-23,323.006,39.27,$1214.60,13734.375
2015-11-24,320.041,40.89,$1221.60,13098.958333332092
2015-11-25,328.389,41.22,$1217.80,13098.958333332092
2015-11-26,355.142,41.22,$1217.80,13098.958333332092
2015-11-27,358.425,40.57,$1204.00,13055.208333333954
2015-11-28,356.919,40.57,$1204.00,13055.208333333954
2015-11-29,371.419,40.57,$1204.00,13055.208333333954
2015-11-30,377.327,40.43,$1213.60,13055.208333333954
2015-12-01,362.387,40.58,$1211.60,13281.25
2015-12-02,358.833,39.93,$1202.00,13281.25
2015-12-03,361.126,41.08,$1209.40,13281.25
2015-12-04,363.079,40.0,$1232.30,13418.75
2015-12-05,388.868,40.0,$1232.30,13418.75
2015-12-06,391.638,40.0,$1232.30,13418.75
2015-12-07,395.685,37.64,$1223.40,13383.333333333954
2015-12-08,413.109,37.46,$1223.50,13383.333333333954
2015-12-09,417.255,37.16,$1224.70,13383.333333333954
2015-12-10,415.613,36.76,$1220.20,13341.666666666046
2015-12-11,450.679,35.65,$1223.90,13341.666666666046
2015-12-12,435.858,35.65,$1223.90,13341.666666666046
2015-12-13,434.394,35.65,$1223.90,13341.666666666046
2015-12-14,444.357,36.31,$1211.60,13077.083333333954
2015-12-15,464.106,37.32,$1209.80,13077.083333333954
2015-12-16,454.782,35.55,$1225.00,13077.083333333954
2015-12-17,456.317,34.98,$1197.80,13222.916666666046
2015-12-18,463.668,34.72,$1213.20,13222.916666666046
2015-12-19,462.134,34.72,$1213.20,13222.916666666046
2015-12-20,442.363,34.72,$1213.20,13275.0
2015-12-21,438.556,34.55,$1228.80,13275.0
2015-12-22,437.281,36.12,$1222.30,13275.0
2015-12-23,442.111,36.76,$1216.50,13189.583333333954
2015-12-24,455.101,37.62,$1224.10,13189.583333333954
2015-12-25,455.525,37.62,$1224.10,13189.583333333954
2015-12-26,417.869,37.62,$1224.10,13189.583333333954
2015-12-27,422.223,37.62,$1224.10,13318.75
2015-12-28,422.344,36.36,$1216.50,13318.75
2015-12-29,432.343,37.88,$1216.20,13318.75
2015-12-30,426.371,36.59,$1208.00,13316.666666666046
2015-12-31,430.538,37.13,$1208.40,13316.666666666046
2016-01-01,433.973,37.13,$1208.40,13316.666666666046
2016-01-02,433.307,37.13,$1208.40,13075.0
2016-01-03,429.88,37.13,$1208.40,13075.0
2016-01-04,433.122,36.81,$1223.40,13075.0
2016-01-05,431.945,35.97,$1226.60,13075.0
2016-01-06,430.231,33.97,$1240.10,13115.625
2016-01-07,458.655,33.29,$1256.00,13115.625
2016-01-08,453.353,33.2,$1246.10,13115.625
2016-01-09,447.593,33.2,$1246.10,13282.291666666046
2016-01-10,447.7,33.2,$1246.10,13282.291666666046
2016-01-11,448.455,31.42,$1244.40,13282.291666666046
2016-01-12,439.521,30.42,$1233.40,13001.041666667908
2016-01-13,432.366,30.42,$1235.30,13001.041666667908
2016-01-14,430.364,31.22,$1221.80,13001.041666667908
2016-01-15,365.662,29.45,$1238.90,13001.041666667908
2016-01-16,387.7,29.45,$1238.90,12926.041666666046
2016-01-17,382.775,29.45,$1238.90,12926.041666666046
2016-01-18,386.955,29.45,$1238.90,12926.041666666046
2016-01-19,380.688,28.47,$1237.30,12825.0
2016-01-20,421.78,26.68,$1254.40,12825.0
2016-01-21,408.952,29.55,$1246.40,12825.0
2016-01-22,382.146,32.07,$1244.50,12825.0
2016-01-23,387.756,32.07,$1244.50,13025.0
2016-01-24,403.198,32.07,$1244.50,13025.0
2016-01-25,391.872,30.31,$1253.50,13025.0
2016-01-26,392.41,29.54,$1268.40,13040.625
2016-01-27,395.106,32.32,$1264.00,13040.625
2016-01-28,380.316,33.21,$1263.80,13040.625
2016-01-29,379.89,33.66,$1264.60,13109.375
2016-01-30,378.179,33.66,$1264.60,13109.375
2016-01-31,368.661,33.66,$1264.60,13109.375
2016-02-01,372.942,31.62,$1276.10,13066.666666666046
2016-02-02,374.445,29.9,$1275.30,13066.666666666046
2016-02-03,369.989,32.29,$1289.40,13066.666666666046
2016-02-04,389.588,31.63,$1305.60,13383.333333333954
2016-02-05,386.187,30.86,$1305.80,13383.333333333954
2016-02-06,376.479,30.86,$1305.80,13383.333333333954
2016-02-07,376.569,30.86,$1305.80,13062.5
2016-02-08,373.402,29.71,$1346.00,13062.5
2016-02-09,376.07,27.96,$1346.70,13062.5
2016-02-10,381.614,27.54,$1342.70,13037.5
2016-02-11,379.581,26.19,$1395.90,13037.5
2016-02-12,384.173,29.32,$1387.50,13037.5
2016-02-13,390.819,29.32,$1387.50,13025.0
2016-02-14,407.153,29.32,$1387.50,13025.0
2016-02-15,400.364,29.32,$1387.50,13025.0
2016-02-16,407.523,29.05,$1356.30,13025.0
2016-02-17,416.309,30.68,$1359.50,13042.708333333954
2016-02-18,422.293,30.77,$1374.40,13042.708333333954
2016-02-19,420.796,29.59,$1378.90,13042.708333333954
2016-02-20,438.327,29.59,$1378.90,13001.041666666046
2016-02-21,438.674,29.59,$1378.90,13001.041666666046
2016-02-22,437.122,31.37,$1358.20,13001.041666666046
2016-02-23,420.495,31.84,$1370.70,13001.041666666046
2016-02-24,425.102,30.35,$1387.20,12981.25
2016-02-25,424.58,31.4,$1386.90,12981.25
2016-02-26,431.015,31.65,$1368.50,12981.25
2016-02-27,432.6,31.65,$1368.50,12900.0
2016-02-28,433.553,31.65,$1368.50,12900.0
2016-02-29,438.156,32.74,$1382.50,12900.0
2016-03-01,435.101,34.39,$1378.90,12900.0
2016-03-02,424.568,34.57,$1389.90,12975.0
2016-03-03,421.517,34.56,$1406.30,12975.0
2016-03-04,411.326,35.91,$1418.80,12975.0
2016-03-05,400.845,35.91,$1418.80,12975.0
2016-03-06,407.607,35.91,$1418.80,12850.0
2016-03-07,414.482,37.9,$1412.10,12850.0
2016-03-08,414.047,36.67,$1411.00,12850.0
2016-03-09,414.798,37.62,$1405.50,12866.666666666046
2016-03-10,417.123,37.77,$1420.90,12866.666666666046
2016-03-11,421.572,38.51,$1407.50,12866.666666666046
2016-03-12,411.796,38.51,$1407.50,12833.333333333954
2016-03-13,414.1,38.51,$1407.50,12833.333333333954
2016-03-14,416.381,37.2,$1393.20,12833.333333333954
2016-03-15,416.702,36.32,$1379.10,12833.333333333954
2016-03-16,417.078,38.43,$1377.90,12850.0
2016-03-17,420.654,40.17,$1413.10,12850.0
2016-03-18,409.636,39.47,$1402.40,12850.0
2016-03-19,410.519,39.47,$1402.40,12850.0
2016-03-20,414.01,39.47,$1402.40,12850.0
2016-03-21,413.304,39.91,$1392.30,12850.0
2016-03-22,418.018,41.45,$1396.70,12850.0
2016-03-23,418.01,38.28,$1372.10,12890.625
2016-03-24,416.386,38.14,$1369.70,12890.625
2016-03-25,417.222,38.14,$1369.70,12890.625
2016-03-26,417.932,38.14,$1369.70,12890.625
2016-03-27,426.819,38.14,$1369.70,12903.125
2016-03-28,424.103,37.99,$1368.20,12903.125
2016-03-29,416.465,36.91,$1383.90,12903.125
2016-03-30,414.867,36.91,$1375.00,12806.25
2016-03-31,416.779,36.94,$1382.30,12806.25
2016-04-01,417.822,35.36,$1370.30,12806.25
2016-04-02,420.829,35.36,$1370.30,12806.25
2016-04-03,420.861,35.36,$1370.30,13025.0
2016-04-04,421.486,34.3,$1366.10,13025.0
2016-04-05,423.994,34.52,$1376.40,13025.0
2016-04-06,423.256,37.74,$1370.60,12900.0
2016-04-07,422.649,37.3,$1384.30,12900.0
2016-04-08,420.25,39.74,$1390.60,12900.0
2016-04-09,419.342,39.74,$1390.60,12864.583333333954
2016-04-10,421.512,39.74,$1390.60,12864.583333333954
2016-04-11,422.376,40.46,$1404.80,12864.583333333954
2016-04-12,425.334,42.12,$1407.70,12864.583333333954
2016-04-13,423.764,41.7,$1395.10,12906.25
2016-04-14,424.155,41.45,$1373.30,12906.25
2016-04-15,429.751,40.4,$1381.40,12906.25
2016-04-16,430.42,40.4,$1381.40,12879.166666666046
2016-04-17,427.268,40.4,$1381.40,12879.166666666046
2016-04-18,428.521,39.74,$1381.80,12879.166666666046
2016-04-19,435.553,40.88,$1401.10,12879.166666666046
2016-04-20,441.368,42.72,$1401.20,12850.0
2016-04-21,449.306,43.18,$1397.10,12850.0
2016-04-22,445.67,42.76,$1376.80,12850.0
2016-04-23,450.146,42.76,$1376.80,12875.0
2016-04-24,458.664,42.76,$1376.80,12875.0
2016-04-25,462.298,41.67,$1387.00,12875.0
2016-04-26,466.176,42.52,$1390.20,12875.0
2016-04-27,444.134,45.29,$1397.20,12861.458333333954
2016-04-28,449.056,46.03,$1413.20,12861.458333333954
2016-04-29,455.225,45.98,$1437.30,12861.458333333954
2016-04-30,448.223,45.98,$1437.30,12913.541666666046
2016-05-01,451.683,45.98,$1437.30,12913.541666666046
2016-05-02,444.599,44.75,$1442.60,12913.541666666046
2016-05-03,450.318,43.65,$1438.60,12913.541666666046
2016-05-04,446.723,43.77,$1421.20,12913.541666666046
2016-05-05,447.985,44.33,$1419.10,12913.541666666046
2016-05-06,459.735,44.58,$1440.80,12913.541666666046
2016-05-07,458.424,44.58,$1440.80,12961.458333333954
2016-05-08,458.6,44.58,$1440.80,12961.458333333954
2016-05-09,460.451,43.45,$1413.40,12961.458333333954
2016-05-10,450.647,44.68,$1411.60,12825.0
2016-05-11,452.667,46.21,$1422.30,12825.0
2016-05-12,454.733,46.64,$1418.00,12825.0
2016-05-13,455.677,46.22,$1419.50,12825.0
2016-05-14,455.665,46.22,$1419.50,12900.0
2016-05-15,457.657,46.22,$1419.50,12900.0
2016-05-16,454.302,47.72,$1421.00,12900.0
2016-05-17,453.813,48.29,$1423.70,12825.0
2016-05-18,454.689,48.12,$1421.20,12825.0
2016-05-19,439.628,48.16,$1401.60,12825.0
2016-05-20,442.446,47.67,$1399.70,12825.0
2016-05-21,443.23,47.67,$1399.70,12925.0
2016-05-22,439.442,47.67,$1399.70,12925.0
2016-05-23,444.28,48.12,$1398.30,12925.0
2016-05-24,446.036,48.04,$1376.00,12850.0
2016-05-25,449.538,49.1,$1370.60,12850.0
2016-05-26,453.376,49.0,$1367.20,12850.0
2016-05-27,473.73,49.36,$1360.60,12850.0
2016-05-28,530.623,49.36,$1360.60,12900.0
2016-05-29,525.58,49.36,$1360.60,12900.0
2016-05-30,534.696,49.36,$1360.60,12900.0
2016-05-31,531.433,49.1,$1361.60,12875.0
2016-06-01,537.859,49.07,$1358.70,12875.0
2016-06-02,538.017,49.14,$1356.60,12875.0
2016-06-03,569.098,48.69,$1386.90,12875.0
2016-06-04,573.18,48.69,$1386.90,12900.0
2016-06-05,575.039,48.69,$1386.90,12900.0
2016-06-06,585.485,49.71,$1391.40,12900.0
2016-06-07,576.534,50.37,$1391.00,12825.0
2016-06-08,581.799,51.23,$1406.30,12825.0
2016-06-09,574.648,50.52,$1416.70,12825.0
2016-06-10,577.568,49.09,$1419.90,12825.0
2016-06-11,607.116,49.09,$1419.90,12850.0
2016-06-12,672.285,49.09,$1419.90,12850.0
2016-06-13,704.294,48.89,$1430.90,12850.0
2016-06-14,685.823,48.49,$1432.10,12825.0
2016-06-15,694.053,47.92,$1432.30,12825.0
2016-06-16,766.15,46.14,$1442.40,12825.0
2016-06-17,749.353,48.0,$1438.80,12825.0
2016-06-18,756.483,48.0,$1438.80,12850.0
2016-06-19,763.383,48.0,$1438.80,12850.0
2016-06-20,737.32,49.4,$1436.10,12850.0
2016-06-21,665.9,48.95,$1416.50,12900.0
2016-06-22,588.221,49.16,$1414.00,12900.0
2016-06-23,623.863,49.34,$1407.10,12900.0
2016-06-24,666.945,46.7,$1466.40,12900.0
2016-06-25,665.34,46.7,$1466.40,12900.0
2016-06-26,630.061,46.7,$1466.40,12900.0
2016-06-27,649.135,45.8,$1468.70,12900.0
2016-06-28,647.113,47.93,$1461.90,12750.0
2016-06-29,639.743,49.85,$1470.90,12750.0
